symbol,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101,alpha_102,alpha_103,alpha_104,alpha_105,alpha_106,alpha_107,alpha_108,alpha_109,alpha_110,alpha_111,alpha_112,alpha_113,alpha_114,alpha_115,alpha_116,alpha_117,alpha_118,alpha_119,alpha_120,alpha_121,alpha_122,alpha_123,alpha_124,alpha_125,alpha_126,alpha_127,alpha_128,alpha_129,alpha_130,alpha_131,alpha_132,alpha_133,alpha_134,alpha_135,alpha_136,alpha_137,alpha_138,alpha_139,alpha_140,alpha_141,alpha_142,alpha_143,alpha_144,alpha_145,alpha_146,alpha_147,alpha_148,alpha_149,alpha_150,alpha_151,alpha_152,alpha_153,alpha_154,alpha_155,alpha_156,alpha_157,alpha_158,alpha_159,alpha_160,alpha_161,alpha_162,alpha_163,alpha_164,alpha_165,alpha_166,alpha_167,alpha_168,alpha_169,alpha_170,alpha_171,alpha_172,alpha_173,alpha_174,alpha_175,alpha_176,alpha_177,alpha_178,alpha_179,alpha_180,alpha_181,alpha_182,alpha_183,alpha_184,alpha_185,alpha_186,alpha_187,alpha_188,alpha_189,alpha_190,alpha_191,Col_sum
300197.XSHE,,,,0.01875312873040931,,0.451219512195122,0.5215545416163925,0.43623188405797103,0.034083476700696204,0.3650005568135418,,0.005253689315325651,0.9807424915755264,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.7121995326207241,0.1420831983557175,0.3673954247541852,,0.7571595570474031,0.13761153337384555,0.3894011829813109,0.6187948321960359,,0.7274409638814731,0.9090109929140988,0.5993849876493419,0.15421103359337754,,,0.225811314992658,,,,0.8104265402843602,,,,,0.16949292427284854,0.6136603704651079,,,,,,,0.8553971486761711,4.504285134496557e-18,,0.06622167064175277,,0.24749858410420986,,,,0.1058845376110034,,0.2517850645806675,0.6669215405372769,0.4072321107303857,0.9251903101395608,,0.0,0.6653629823421875,0.5295020188068076,,0.42233443387065456,0.2,,,0.4776527080818981,0.24291663867645266,,0.026501448034785737,0.5277065308647401,,,,,,0.6365640349734185,0.7250080895297337,,,,,,0.0,0.048164280198586665,0.0,0.8323835065370432,0.4927536231884058,0.0,1.0,0.12330067105619033,,,,0.4961955268618863,0.9275144448904404,0.4357174682204418,0.033036645200887324,,1.0,,,,,0.5166527756271941,0.125,,,0.028161700866103374,,0.6935571147949117,0.0,0.4912280701754434,,0.018215191469685726,0.22221520646947787,,,,0.02296450939457201,0.0,,0.5048706429214926,0.2334383151259838,,0.0,,,,,,,,,0.03613556347749432,,1.0,0.0685128015927238,0.0,0.5038183424165072,0.6571537323051968,0.01897188348522914,0.0,0.3910378771218272,,0.4259088392692379,0.0,,0.1551517884748767,0.0,0.9546708271205234,0.4829192546583851,0.013514407458522068,,0.13478481848106075,,,0.7638238447065905,,,,0.020099682412871484,0.14663002390744173,0.0,,,0.8473155057450823,,0.9999999896715854,0.13834958158377747,0.04894387859730681,,0.7448747152619591,0.4783861671469741,,0.0,0.0,2.5740590059797203e-15,,,37.57760644402188
002665.XSHE,,,,0.020689503418911608,,0.4459930313588849,0.5726360727550166,0.4217391304347826,0.023811401689257838,0.4478458475754048,,0.0026594357824477233,0.9788720051060412,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6674886085657464,0.2572859929578042,0.3749189691203007,,0.7580653525277823,0.15387903318761514,0.4795438912964553,0.6187948321960359,,0.7274409638814786,0.9638778880818344,0.6235821948883397,0.15421103359337412,,0.034124629080118714,0.2254831587168029,,,,0.8104265402843602,,,,,0.16949292427285034,0.4793189488734816,,,,,,,0.8309572301425662,6.233202660868972e-18,1.0,0.2465379502503808,,0.2641117613743628,,,,0.25050039921760964,,0.2517850645806814,0.6669215405372607,0.6068287422264529,0.97919769113358,,0.0,0.6653629823421879,0.3785951528404015,,0.4491228070175438,0.25,,,,0.4494017183168771,,0.031179077985036475,0.3538697426744801,,,,,,0.6365640349734185,0.6899198605889167,,,,,,0.0,0.23137121841223626,0.0,0.8323835065370432,0.6289855072463769,0.0,1.0,0.14007803003018912,,,,0.4961955268618863,0.9410767067128564,0.4273867343432311,0.034824298425268574,,0.8551413976209765,,,,0.0,0.5166527756271941,0.11705729166666665,,,0.03858141160027952,,0.8649057977729185,,0.4912280701754434,,0.020064733988146115,0.4790990973542466,,,,0.0030397577370437487,2.9002908402840746e-17,,0.5048706429214926,0.5049056218298897,,0.0,,,,,,,,,0.041542278256643216,,,0.28392633700206754,0.0,0.5567964260017788,0.6874192451706876,0.02091880498474589,0.0,0.3817506367978856,,0.4480531463369626,0.0,,0.030113538193743405,0.0,0.982153049032128,0.4487577639751552,0.14822638912617386,,0.25656000073606994,,,0.7450715519857505,,,,0.025705463175017162,0.02822339571702476,0.0,,,0.8473155057450823,,0.9999999896715854,0.29572717451257513,0.052954177774739694,,0.7501898253606682,0.4884726224783862,,0.0,0.0,1.4983328542270012e-15,,,39.23539229828392
600751.XSHG,,,,0.02368208248296047,,0.4425087108013936,0.5206179933005718,0.44057971014492747,0.02295055406591652,0.6351451973194342,,0.0956440875354157,0.9759812532895641,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6545260526752062,0.5258085494594696,0.37676455184321744,,0.7462282635677403,0.12148692732063425,0.7536364796470746,0.6187948321960359,,0.7274409638814812,,0.6351766900236929,0.1542110335933723,,,0.22579818874162386,,,,0.8104265402843602,,,,0.2698700294728705,0.1694929242728497,0.27178043013601066,,,,,0.0,,,5.414241727324145e-18,0.0,0.7988802575123605,,0.2897866717009626,,,,0.7539921417420318,,0.2517850645806745,0.6669215405372688,0.8054194448376264,0.9749156566927062,,0.0,0.6653629823421865,0.2857504558750629,,,,,,0.7322472118323062,0.7333702041517844,,0.00026727091210295226,0.3088658794029281,,,,,,0.6365640349734185,0.6857586798644328,,,,,,0.0,0.7946624752832873,0.0,0.8323835065370432,0.6724637681159419,0.0,0.0,0.05555989620706627,,,,0.4961955268618863,0.9047531234217858,0.959314184681675,0.0,,0.5353865888265567,,,,,0.5166527756271941,0.133203125,,,0.002759309174403514,0.6531370349965681,0.9149904607440448,,0.4912280701754434,6.633125163755278e-05,0.02292311788031217,0.5396384441512879,,,,0.05567435531175777,0.0,,0.5048706429214926,0.5974796531566209,,0.0,0.33268482490272383,,,,,,,,0.0563175537136944,0.5222459662511973,0.0,0.15160065500988226,0.0,0.5677372975960241,0.7429518745802605,0.02392768366581718,0.0,0.38774606210015183,,0.4618933382542905,0.0,,0.0009489805278594284,0.0,0.9947002420095225,0.4813664596273291,0.04009064015321695,,0.2970075047345986,,,0.7451999073506865,,,,0.029702686497934394,0.002572615209763549,0.0,,,0.8473155057450823,,0.9999999896715854,0.3509690468622597,0.05915191286713605,,0.33257403189066065,0.4827089337175794,,0.0,0.0,5.762818670103851e-16,,,39.57782534981772
002431.XSHE,,,,0.024782295374154915,,0.44773519163763065,0.5133999275621668,0.4565217391304348,0.0267401453786352,0.41199739389426654,,0.0031244024960456105,0.9749184768864472,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6631914253484978,0.4766771702208938,0.3756548657568716,,0.7582383944309387,0.20496779823646336,0.4097991243149102,0.6187948321960359,,0.7274409638814776,0.9564634427888972,0.6250945203407771,0.15421103359337435,,0.3056379821958457,0.2257063049843844,,,,0.8104265402843602,,,,0.1649675476317018,0.16949292427284887,0.6785632880010737,,,,,0.0,,,1.040762853046553e-17,1.0,0.10640778144790236,,0.29922597696809494,,,,0.35345727565989604,,0.2517850645806734,0.6669215405372698,0.6109009705368973,0.9748344035183916,,0.0,0.6653629823421854,0.6150417486819305,,,0.25,,,0.4546695568314813,0.4888309120609007,,0.02282076548229381,0.6243724256070018,,,,,,0.6365640349734185,0.6952061264164086,,,,,,0.0,0.08867672436095865,0.0,0.8323835065370432,0.7014492753623189,0.0,0.0,0.02418300487720155,,,,0.4961955268618863,0.9196630801246756,0.4189049746059501,0.034485278415599056,,0.6806440435427535,,,,0.0,,0.1171875,,,0.026840310865468096,0.91875,0.883587064437741,0.0,0.4912280701754434,,0.023973994311255586,0.3251552956768998,,,,0.006033632338434007,0.0,,0.5048706429214926,0.5171004153510854,,0.0,,,,0.5489296636085627,,,,,0.04777152841874074,0.5222459662511973,0.0,0.2566612377094141,0.0,0.5567966456305544,0.7558460295635298,0.025033889063269855,0.0,0.3940889746216809,,0.4812696069385497,0.0,,0.022923618946641296,0.0,0.9847653071644062,0.4906832298136646,0.05336643327159708,,0.27437943436010104,,,0.7514634624628865,,,,0.03039721214289527,0.025734833707767,0.0,,,0.8473155057450823,,0.9999999896715854,0.3202014233897195,0.06143049194522295,,0.7395596051632498,0.4884726224783862,,0.0,0.0,9.220509872166164e-16,,,39.76622805285757
002359.XSHE,,,,0.08128922946590171,,0.5174216027874564,0.5295227032599167,0.4826086956521739,0.1042970335446482,0.43158617617580464,,0.004184700422380978,0.9203342808223768,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6764748410070197,0.13100320841741114,0.3686819707471575,,0.7545842558942558,0.16846524719263611,0.39926281994398943,0.6187948321960359,,0.727440963881482,,0.6024096385542166,0.15421103359337154,,,0.22603446126023954,,,,0.8127962085308057,,,,,0.16949292427284934,0.5441379526689212,,,,,,,0.9246435845213848,5.2959473702565576e-17,,0.08442742767773105,,0.7840286954880116,,,,0.18470866633080849,,0.2517850645806745,0.6669215405372692,0.5421427453435264,0.8101671188965512,,0.0,0.6653629823421866,0.4069612625117165,,0.4175438596491228,0.05,,,0.5001494434328352,0.35049251960609884,,0.00913388508400848,0.3663777475753376,,,,,,0.6365640349734185,0.7427926187324595,,,,,,0.0,0.06587798630717642,0.0,0.8323835065370432,0.5246376811594203,0.0,1.0,0.08518576826627043,,,,0.4961955268618863,0.9339865904238136,0.4827905054579645,0.027712330387279004,,0.6618667935128931,,,,,0.5166527756271941,0.133203125,,,0.027104588865595157,,0.8575500156509409,,0.4912280701754434,,0.07794700780450897,0.0,,,,,1.7513294689407679e-16,,0.5048706429214926,0.4512807845172008,,0.0,0.6503950005895532,,,0.021538057447327428,,,,,0.04440817589308888,0.5222459662511973,1.0,0.04748342669465561,0.0,0.4983679096035698,0.7801919722680638,0.08184859827643975,1.0,0.3929235598172647,,0.4665067355600666,0.0,,0.20821650430812252,0.0,0.9730197534188976,0.4704968944099379,0.0002603643773211837,,0.28103947252288,,,0.7893587442254275,,,,0.08299794045645706,0.18887334381386128,0.0,,,0.8473155057450823,,0.9999999896715854,0.33941598015546764,0.17845831339576645,,0.3328271323715515,0.5100864553314121,,0.0,0.0,2.189871094639464e-15,,,39.872617177194094
600335.XSHG,,,,0.04146152280466271,,0.4912891986062717,0.5198743267889252,0.4550724637681159,0.042393656151683466,0.494781256939818,,0.0221098190540752,0.9588067866151991,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6540796991114494,0.4571763654460564,0.3767706120223972,,0.7543002784538131,0.3671806132199774,0.5614741515321428,0.6187948321960359,,0.7274409638814797,0.07414445292937191,0.6452588597066087,0.15421103359337315,,,0.2258506937457607,,,,0.8104265402843602,,,,0.07817558100207757,0.16949292427284904,0.36699018265279576,,,,,,,,2.638874119200003e-18,1.0,0.41077548789400414,,0.4423258448178212,,,,0.6733236605647566,0.8011760186114018,0.25178506458067496,0.6669215405372679,0.7856610027880889,0.9489678564460846,,0.0,0.6653629823421918,0.3203544834442145,,0.06588279208659947,,,,0.7464988291901684,0.7289609098409271,,0.007401213557761517,0.3277992890021597,,,,,,0.6365640349734185,0.6851010724698129,,,,,,0.0,0.3984215218071397,0.0,0.7750586657727119,0.6405797101449275,0.0,0.0,0.07496608115623397,,,,0.4961955268618863,0.9225861290012326,0.8652327857850054,0.01107961553062186,,0.8420027661508794,,,,,,0.133203125,,,0.006807562279260393,0.7235702480506362,0.9167789017170688,,0.4912280701754434,0.005731543208172749,0.03990528100435763,0.10689670042800424,,,,0.2180825437610406,0.0,,0.5048706429214926,0.5974216977774205,,0.0,0.23965334276618336,,,,,,,,0.05637328667789285,,0.0,0.22316599678521626,0.0,0.5670903581530553,0.7271340362415508,0.04180396288865256,0.0,0.41241626582124696,,0.4637386971766009,0.0,,0.025665830790175932,0.0,0.9945800488412562,0.4751552795031056,0.005857891274215381,,0.2970075047345986,,,0.7439282511836166,,,,0.048518584801995016,0.02724827170081064,0.0,,,0.8473155057450823,,0.9999999896715854,0.3509690468652681,0.09597375076902047,,0.7509491268033409,0.4899135446685879,,0.0,0.0,5.762818670103851e-16,,,40.062126293862036
600687.XSHG,,,,0.0351242965513828,,0.3815331010452961,0.5942988424948621,0.4014492753623189,0.03720864803808132,0.4938586936107877,,0.001414454815664598,0.9649283786971508,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6700168904128871,0.2825768935428544,0.3729026566619055,,0.7582435711719749,0.12728234939827854,0.7139856907128084,0.6187948321960359,,0.7274409638814774,0.008897334351524355,0.6135000252054239,0.15421103359337435,,0.6721068249258161,0.22504999243267415,,,0.13715165072266172,0.8104265402843602,,,,0.0149417790017877,0.16929004839692402,0.27874618485619546,,,,,0.007530799037087487,,0.8411405295315681,5.0104484892569025e-18,1.0,0.6993749510785779,,0.3879554464791391,,,,0.3345661385270484,,0.25178506458067523,0.6669215405372677,0.4965729927152444,0.9587242385617676,,0.0,0.6660792771634888,0.27848790067124785,,0.22807017543859656,0.2,,,0.6138491599347655,0.3881185474804397,,0.021964159221881024,0.29247919338857153,,,,,,0.6365640349734185,0.6981055596326025,,,,,0.4997298939801705,0.0,0.6831554608545409,0.0,0.8283607106939322,0.6318840579710144,0.0,,0.10837925059421273,,,,0.4961955268618863,0.9335529154243546,0.354809714274464,0.05149517174981785,,0.5306689394551762,,,,0.0,,0.07447916666666668,,,0.04723865724564537,0.9078125,0.8712386435424625,,0.4912280701754434,0.0435175652261256,0.03385223276212361,0.1082705209470847,,,0.0038608617049324507,0.00208768267223382,0.0,,0.5048706429214926,0.4750254274560913,,0.0,,,,0.581039755351682,,,,,0.039722190777121635,0.5222459662511973,0.0,0.16693393605220244,0.0,0.5454902598963317,0.7072926212556582,0.03542668877233788,0.0,0.35086296208666823,,0.4129913268130651,0.0,,0.04251646106822801,0.0,0.9770415909734784,0.4161490683229813,0.02174401965181396,,0.23927668673242897,,,0.7470462312275886,,,,0.040566863046989136,0.034572893665554175,0.0,,,0.8473155057450823,,0.9999999896715854,0.2824091485105104,0.08284913527923987,,0.7382941027587953,0.4927953890489914,,0.0,0.0,3.4576912020623107e-16,,,40.11459677099608
600158.XSHG,,,,0.046346468041566086,,0.4895470383275261,0.52452920766298,0.4739130434782609,0.05053329155023911,0.4722635889798958,,0.04144721975978168,0.9540880593853612,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6549201988091632,0.5202998656107314,0.3767392117959543,,0.7548583138329441,0.15611108903539422,0.6418262296334715,0.6187948321960359,,0.7274409638814764,0.7570909657535357,0.6447547512224628,0.15421103359337535,,,0.2259425775030001,,,,0.8104265402843602,,,,,0.16949292427284904,0.275140715808154,,,,,,,,4.367791645572418e-18,,0.5730566496339794,,0.4842363602038887,,,,0.549493150451307,,0.2517850645806734,0.6669215405372704,0.7772357129394399,0.9255402776099731,,0.0,0.6653629823421888,0.2413494468909965,,0.07923668821175747,,,,0.4766253641562728,0.6872809061034297,,0.00667756782074629,0.25367686626031544,,,,,,0.6365640349734185,0.6872947723211578,,,,,,0.0,0.5641028704933755,0.0,0.7891384512236002,0.6434782608695653,0.0,1.0,0.056771303378310635,,,,0.4961955268618863,0.8806530565696938,0.9611043549257722,0.008915118423328466,,0.698471415059852,,,,0.0,0.5166527756271941,0.133203125,,,0.004955575521613257,0.875,0.9130615109817986,,0.4912280701754434,0.004044004320567788,0.044571172357746366,0.05603720133396406,,,,,0.0,,0.5048706429214926,0.5939252990266025,,0.0,,,,0.07515267139877857,,,,,0.05634882714076686,,0.0,0.2837968362637487,0.0,0.5663811820988848,0.7447637450048821,0.04671551485334248,1.0,0.4222789128977224,,0.4895737220889464,0.0,,0.02248606023483057,0.0,0.993367791379442,0.5108695652173912,0.008826226717126403,,0.2970075047345986,,,0.7467037458726563,,,,0.05346398427757227,0.026686856819724655,0.0,,,0.8473155057450823,,0.9999999896715854,0.3509690468615076,0.10609064187572624,,0.375601113642116,0.5172910662824208,,0.0,0.0,1.959358347835309e-15,,,40.455755465144776
600022.XSHG,,,,0.004010275988403746,,0.4912891986062717,0.5504096595207529,0.4594202898550725,0.004592924471912261,0.2800632911392405,,0.013331942778675844,0.9949836953772896,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.6558967340607736,0.34089884999405984,0.3767602345032165,,0.7541371410658307,0.1784035738835668,0.6178063418806994,0.6187948321960359,,0.7274409638814779,0.9060452147969242,0.6346725815395471,0.15421103359337435,,,0.22579818874162386,,,,0.8104265402843602,,,,0.29889194891369114,0.16949292427285098,0.41764357319124057,,,,,,,,5.179288091441708e-18,0.0,0.5245413096196807,,0.12101189352463655,,,,0.3392074848081097,,0.25178506458067523,0.6669215405372677,0.6621421753408515,0.99862402225917,,0.0,0.6653629823421877,0.3611761619982454,,0.08070175438596491,,,,0.7464988291901684,0.5177707017644391,,0.02359463151379429,0.3561222434828684,,,,,,0.6365640349734185,0.6872511587007208,,,,,,0.0,0.5145688992323558,0.0,0.8323835065370432,0.8840579710144928,0.0,1.0,0.05407323780263195,,0.22042003362692628,,0.4961955268618863,0.8783149487122247,0.6869287303912037,0.008719138464611009,,0.3354056827325304,,,,,0.5166527756271941,0.133203125,,,0.014394075526150997,0.7442435744426491,0.9014095169390876,,0.4912280701754434,0.015436221948790059,0.004133447295044068,0.9686305964295872,,,,,0.0,,0.5048706429214926,0.5744784413923537,,0.0,0.3509020162716662,,,,,,,,0.05277792496970976,,,0.4131680928685953,0.0,0.5668507221558501,0.7769716760159322,0.004148731159363184,0.0,0.5448666832452674,,0.4655840560989112,0.0,,0.0,0.0,0.9864298515875616,0.4922360248447206,0.2819617870407972,,0.29700750473459864,,,0.746587845348499,,,,0.006291053851619687,0.0017759715435143914,0.0,,,0.8473155057450823,,0.9999999896715854,0.3509690468652681,0.018410918950942226,,0.4500126550240445,0.5576368876080692,,0.0,0.0,0.0,,,40.49098075577317
300324.XSHE,,,,0.036884637177293816,,0.4721254355400696,0.5087128997207501,0.4681159420289854,0.0562230946440935,0.4527177959791512,,0.002242269385201023,0.9632279364521644,0.2532880780653374,0.5018757815756567,,5.004864806036853e-15,0.6968810933147633,,0.7225847505830157,,0.7069556890599953,0.1887581090403757,0.3612878258996383,,0.7533051878729109,0.38287059301516,0.5762358304334741,0.6187948321960359,,0.7274409638814751,0.76961942140688,0.5993849876493419,0.15421103359337632,,,0.2257588099885212,,,,0.8104265402843602,,,,0.024657357749110174,0.1694929242728523,0.4052685419809761,,,,,,,0.8859470468431773,9.531795309868978e-18,1.0,0.4371699497125324,,0.4030583349065508,,,,0.24680275966837564,,0.2517850645806783,0.666921540537265,0.5605532217682899,0.8396722157502454,,0.0,0.6653629823421866,0.33857895897642537,,0.4947368421052632,0.2,,,0.7762773263696263,0.3938601907980624,,0.03227155906563353,0.3235346002077653,,,,,,0.6365640349734185,0.7274626475209319,,,,,,0.0,0.42362379448214416,0.0,0.8226617499161917,0.6840579710144927,0.0,0.0,0.05343136254467019,,0.22042003362692628,,0.4961955268618863,0.9345710641525736,0.4189049746059501,0.03257285611245973,,0.6074990820945241,,,,0.0,0.5166527756271941,0.1171875,,,0.027713686732554657,0.94375,0.7575253397721468,,0.4912280701754434,0.02444922950723619,0.03553363505163307,0.0772088462051932,,,,0.006859528780196837,7.139177453006953e-17,,0.5048706429214926,0.2882052727787185,,0.0,,,0.042397660818713434,,,,,,0.03683241618021128,0.5222459662511973,,0.053482429999672634,0.0,0.4778152435553464,0.5927535337758989,0.03720214843524949,1.0,0.38715776897028975,,0.4748108507104633,0.0,,0.25852231510300683,0.0,0.9775878778622208,0.4658385093167701,0.0005777050696080794,,0.14554368796017206,,,0.7547216394858083,,,,0.036338915388802816,0.23538000722388555,0.0,,,0.8473155057450823,,0.9999999896715854,0.1451832480293216,0.08649486180417905,,0.5267021007339913,0.5014409221902016,,0.0,0.0,4.994442847423339e-16,,,40.581375886162704
