symbol,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010,alpha_011,alpha_012,alpha_013,alpha_014,alpha_015,alpha_016,alpha_017,alpha_018,alpha_019,alpha_020,alpha_021,alpha_022,alpha_023,alpha_024,alpha_025,alpha_026,alpha_027,alpha_028,alpha_029,alpha_030,alpha_031,alpha_032,alpha_033,alpha_034,alpha_035,alpha_036,alpha_037,alpha_038,alpha_039,alpha_040,alpha_041,alpha_042,alpha_043,alpha_044,alpha_045,alpha_046,alpha_047,alpha_048,alpha_049,alpha_050,alpha_051,alpha_052,alpha_053,alpha_054,alpha_055,alpha_056,alpha_057,alpha_058,alpha_059,alpha_060,alpha_061,alpha_062,alpha_063,alpha_064,alpha_065,alpha_066,alpha_067,alpha_068,alpha_069,alpha_070,alpha_071,alpha_072,alpha_073,alpha_074,alpha_075,alpha_076,alpha_077,alpha_078,alpha_079,alpha_080,alpha_081,alpha_082,alpha_083,alpha_084,alpha_085,alpha_086,alpha_087,alpha_088,alpha_089,alpha_090,alpha_091,alpha_092,alpha_093,alpha_094,alpha_095,alpha_096,alpha_097,alpha_098,alpha_099,alpha_100,alpha_101,alpha_102,alpha_103,alpha_104,alpha_105,alpha_106,alpha_107,alpha_108,alpha_109,alpha_110,alpha_111,alpha_112,alpha_113,alpha_114,alpha_115,alpha_116,alpha_117,alpha_118,alpha_119,alpha_120,alpha_121,alpha_122,alpha_123,alpha_124,alpha_125,alpha_126,alpha_127,alpha_128,alpha_129,alpha_130,alpha_131,alpha_132,alpha_133,alpha_134,alpha_135,alpha_136,alpha_137,alpha_138,alpha_139,alpha_140,alpha_141,alpha_142,alpha_143,alpha_144,alpha_145,alpha_146,alpha_147,alpha_148,alpha_149,alpha_150,alpha_151,alpha_152,alpha_153,alpha_154,alpha_155,alpha_156,alpha_157,alpha_158,alpha_159,alpha_160,alpha_161,alpha_162,alpha_163,alpha_164,alpha_165,alpha_166,alpha_167,alpha_168,alpha_169,alpha_170,alpha_171,alpha_172,alpha_173,alpha_174,alpha_175,alpha_176,alpha_177,alpha_178,alpha_179,alpha_180,alpha_181,alpha_182,alpha_183,alpha_184,alpha_185,alpha_186,alpha_187,alpha_188,alpha_189,alpha_190,alpha_191,Col_sum
300266.XSHE,,,,0.09177187904169523,,0.4583333333333333,0.5479068446952751,0.4416909620991253,0.11515519465004773,0.316181117430817,,0.017469985211920697,0.9081602224695122,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7777577285950446,0.11011948333089762,0.35480350202237226,,0.3797198880913813,0.7097388253736127,0.15151793284065848,0.2846659521937319,,0.6600198823424063,0.8894139886578449,0.511401996260048,0.19639779199569987,,0.2331723095911983,0.5690473203854034,,,,0.769956945106739,,,,,0.20465313887286307,0.6621545783715775,,,,,,,0.9034907597535936,6.604413334188955e-17,0.0,0.02644359334706204,,0.5185230468272408,,,,0.0,,0.19383437321264316,0.7157587201431838,0.18088879282989107,0.8317701464856391,,0.0,0.6224306213478655,0.6223689441643979,,0.6993707898438078,,,,0.4088452327680083,0.0952177113508568,,0.0016371262697195887,0.5996440054299365,,,,,,0.5522418181144632,0.3854989589884743,,,,,,0.0,0.009867316088385087,0.0,0.9618959107806688,0.4198250728862974,0.0,0.0,0.06516700511532725,,,,0.3996734693877553,0.8901713678027924,0.6169315107447365,0.012863222120898231,,0.19445874095007176,,,,,0.5144958422020962,0.19461495535714285,,,0.024409814161669232,0.6600084779731761,0.6177748643833412,,0.2230007192074793,,0.08973762336516085,0.0,0.39649122807017545,,,,1.9051419234673478e-17,,0.4627319482661656,0.36395679780534135,,0.0,0.4324601366742597,,,,,,,,0.12214015396729624,0.4973282614177677,,0.27967089915918386,0.0,0.4999398715779458,0.7625928907140785,0.09330245249561127,0.0,0.7258047781615311,,0.4480954716364229,0.0,,0.08131443228713532,0.0,0.8397068059797064,0.5121580547112462,0.05008588957440143,,0.3392289330488258,,,0.6920964491190768,,,,0.0968039577633936,0.08030155332369293,1.1043561326703443e-16,,,0.3065457208588782,,0.9999999871573826,0.2672911274135345,0.3671155670467439,,0.4226318045435062,0.527536231884058,,8.144689772582519e-17,0.0,7.100755807727461e-15,,,36.57968558230552
002384.XSHE,,,,0.12133399026913833,,0.6195652173913044,0.5165611342441239,0.5510204081632653,0.13636053496525088,0.7125474809964426,,0.05929434961693026,0.8788190988210848,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7741391479951374,0.3623131560826237,0.3552158191498143,,0.3794888383188902,0.6601477683525626,0.2267941583077174,0.2846659521937319,,0.6600198823424085,,0.5072734779124267,0.19639779199569865,,,0.5701905380517915,,,,0.769956945106739,,,,0.2859377177632903,0.20465313887286307,0.6070255946701225,,,,,,,0.9137577002053388,0.0,,0.1464029294612757,,0.6652402494192449,,,,0.3734410037930603,,0.1938343732126393,0.7157587201431891,0.5578487489803503,0.7319552458067612,,0.0,0.6224306213478642,0.5332219264231843,,0.003508771929824561,,,,0.4198789844911435,0.4648664252348705,,0.002729144086292812,0.4787449475136095,,,,,,0.5522418181144632,0.3594181045167757,,,,,,0.0,0.1318623144113969,0.0,0.9618959107806688,0.4927113702623906,0.0,0.0,0.10233598997967402,,,,0.3996734693877553,0.9256408903477704,0.8707353984972045,0.009860312755445206,,0.2112334044137554,,,,0.0,,0.19461495535714285,,,0.0031418635786551728,0.779687456671889,0.6560317491689075,,0.2230007192074793,0.0025717283317834576,0.11862312444836713,0.0,0.0,,,,0.0,,0.4627319482661656,0.429261946498208,,0.0,,,,0.5382262996941897,,,,,0.13939168043046762,,,0.18829574066649696,0.0,0.5368938207940769,0.7134315941722571,0.12342329669502178,0.0,0.7310743253214439,,0.5731567761974823,0.0,,0.059785502784742366,0.0,0.9649084756749424,0.5288753799392097,0.00027224704609806393,,0.3392289330488258,,,0.6559766295384539,,,,0.12699984327446984,0.06621564528944897,0.0,,,0.3065457208588782,,0.9999999871573826,0.2672911274127308,0.4787206339167799,,0.34021608998329805,0.5449275362318841,,8.144689772582519e-17,0.0,0.0,,,36.67275651603765
000566.XSHE,,,,0.05679004742255345,,0.4728260869565217,0.5358494786468908,0.4577259475218658,0.05845496393698915,0.4641232786649014,,0.046507256184675536,0.9428805521201512,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7725392844578834,0.3834816115908248,0.3553245001180204,,0.3658833193331189,0.6520007351548556,0.6669124652692815,0.2846659521937319,,0.6600198823424078,0.8331648129423661,0.5194161789348422,0.19639779199569915,,,0.5693902856853199,,,,0.769956945106739,,,,,0.20465313887286235,0.2390060765549853,,,,,,,,2.2934940195897328e-17,,0.8478794696232955,,0.3449076904267025,,,,0.4434563296864746,,0.1938343732126393,0.7157587201431891,0.5816848981030684,0.9675158052743124,,0.0,0.6224306213478662,0.2616071778848831,,0.07894736842105263,,,,0.6626215224001178,0.523887701290215,,0.0001586267548306277,0.2553071408499133,,,,,,0.5522418181144632,0.3388791527675502,,,,,,0.0,0.8452980784189403,0.0,0.9618959107806688,0.5510204081632653,0.0,0.0,0.18469485199236893,,,,0.3996734693877553,0.910153612718915,0.9169984248345752,0.002366684469955818,,0.15650178813567825,,,,,0.5144958422020962,0.19461495535714285,,,0.008501342742340176,0.7074139859690145,0.6703787400582625,,0.2230007192074793,,0.05555644708336676,0.0003270227147340785,0.1568627450980392,,,0.027895323406430424,3.556264923805716e-18,,0.4627319482661656,0.4560239539342344,,0.0,,,,,,,,,0.14000076159563038,,0.0,0.3264897389426349,0.0,0.5577488503772282,0.685732642712965,0.0576594535263089,0.0,0.7225732504745436,,0.5429131927415399,0.0,,0.0,0.0,0.9716317604802132,0.5,0.044490997314977375,,0.3392289330488258,,,0.6261113072728609,,,,0.06349092439090072,0.0,0.0,,,0.3065457208588782,,0.9999999871573826,0.2672911274155436,0.2350495712505347,,0.3291603233959531,0.5101449275362319,,8.144689772582519e-17,0.0,0.0,,,36.83004155502381
000156.XSHE,,,,0.049448789801071764,,0.4112318840579709,0.4896095013593035,0.3862973760932945,0.055354251290165545,0.4625749843316322,,0.015734265734265732,0.9501669311595108,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7734428591515412,0.11989708847289933,0.35531787391089864,,0.3866629011584107,0.6522869272122047,0.17826216514368165,0.2846659521937319,,0.6600198823424077,,0.5320445879981542,0.19639779199569915,,,0.5686614844229974,,,,0.769956945106739,,,,0.07150894797425296,0.20465313887286307,0.7863203478563919,,,,,,,0.7720739219712526,2.333311624096499e-17,0.0,0.06904770226670273,,0.3084729184496885,,,,0.07724585601000379,0.22730688307784805,0.1938343732126412,0.7157587201431861,0.2532088891255237,0.9491699527420878,,0.0,0.6224306213478668,0.7654514076273687,,,,,,0.4198789844911435,0.1721946996787752,,0.0004105446380148364,0.7422921483424155,,,,,,0.5522418181144632,0.3456808942979724,,,,,,0.0,0.053186671370197065,0.0,0.9618959107806688,0.4985422740524782,0.0,1.0,0.09909185334550044,,,,0.3996734693877553,0.9216526221650724,0.741740553556293,0.005651511941570324,,0.1966891720521126,,,,0.0,0.5144958422020962,0.19461495535714285,,,0.014094351059930375,0.6772468400971706,0.6627032382816608,,0.2230007192074793,,0.04838321431437053,0.03051954073585741,0.2664337700145561,,,0.012812240759517006,0.0,,0.4627319482661656,0.4272747299608565,,0.0,0.6429384965831435,,,0.9051987767584098,,,,,0.13102740231156285,,0.0,0.5019294571742354,0.0,0.5487267996662252,0.7052870209430113,0.05017944388345535,0.0,0.7232647782360401,,0.4840608141245709,0.0,,0.010003299558256129,0.0,0.8917158193258159,0.4726443768996961,0.0165884939196961,,0.3392289330488258,,,0.6349186018390274,,,,0.055942628987189436,0.008233475968690021,0.0,,,0.3065457208588782,,0.9999999871573826,0.2672911274155436,0.20733431297780933,,0.5364559469086716,0.4826086956521738,,8.144689772582519e-17,0.0,2.2423439392823556e-15,,,37.18005987356497
002437.XSHE,,,,0.0213155139496212,,0.427536231884058,0.5238695412780895,0.4212827988338192,0.026061250246342732,0.4453397797475155,,0.007878620781846587,0.9780899004982644,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7765939261772382,0.0,0.35517723273952034,,0.3819735313673109,0.6504683753408175,0.23051989783746826,0.2846659521937319,,0.6600198823424122,0.03094152984886555,0.5291303397527745,0.196397791995696,,,0.5687758061896362,,,,0.769956945106739,,,,,0.2046531388728627,0.5468858935409041,,,,,,,0.7371663244353184,2.3067665544253214e-17,1.0,0.1523812408372253,,0.16884704731629788,,,,0.0939103298038911,,0.193834373212638,0.7157587201431904,0.3353254639048094,0.96429134423526,,0.0,0.6224306213478654,0.5210680838746058,,0.05087719298245615,,,,0.4198789844911435,0.22587656585889745,,0.00760176780921393,0.5072192344689714,,,,,,0.5522418181144632,0.34711482607415833,,,,,,0.0,0.13796293598400636,0.0,0.9618959107806688,0.6618075801749269,0.0,0.0,0.18292363862321528,,,,0.3996734693877553,0.9359886737113736,0.5944129935309045,0.0148596456726397,,0.23510496364108335,,,,0.0,0.5144958422020962,0.19461495535714285,,,0.024746645609889283,,0.5977606196027587,,0.2230007192074793,0.030987923919142436,0.02089384578351921,0.5063288202753718,0.11805104408352672,,,0.007619350876793959,0.0,,0.4627319482661656,0.3925517170505004,,0.0,0.2286446469248292,,,0.9374374803509674,,,,,0.11690943740977927,,1.0,0.33405727087227577,0.0,0.5478247819074681,0.7378567778803524,0.021514440487016392,1.0,0.7392995676129673,,0.4856956024194866,0.0,,0.01810207467035415,0.0,0.9143634700531708,0.4635258358662615,0.10301805708585512,,0.3392289330488258,,,0.6380644802454754,,,,0.02598773661921866,0.017194891363296726,0.0,,,0.3065457208588782,,0.9999999871573826,0.2672911274161464,0.10112349100649172,,0.43620024535524776,0.4927536231884057,,8.144689772582519e-17,0.0,5.605859848205889e-16,,,37.44269356425822
600158.XSHG,,,,0.05063127425016944,,0.5090579710144928,0.5069943907223234,0.4825072886297375,0.05571908809232568,0.4626024726962002,,0.0231011521334102,0.9489932862135736,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7740192709955551,0.4299035222091089,0.3533079239170581,,0.38250761469963307,0.7856951432745373,0.4613003065192946,0.2846659521937319,,0.6600198823424066,,0.5322874420186025,0.19639779199569987,,,0.5695760585561079,,,,0.769956945106739,,,,,0.20465313887286307,0.30878901594059305,,,,,,,,2.548326688433037e-17,1.0,0.5191630183644937,,0.3143416065533684,,,,0.4375221581044649,,0.19383437321263836,0.7157587201431903,0.6101777169785928,0.9148191626331036,,0.0,0.6224306213478641,0.29441982651331683,,0.001754385964912281,0.33333333333333337,,,0.4258874631522567,0.5551815099986607,,0.0650832313258792,0.2965299917223804,,,,,,0.5522418181144632,0.3285042010804777,,,,,0.5944392494450929,0.0,0.5104667300498299,0.0,0.9151177199504336,0.6793002915451896,0.0,,0.08344308822646253,,,,0.3996734693877553,0.8927727494423069,0.8900381199583915,0.03332873642261925,,0.21318779784013456,,,,0.0,0.5144958422020962,0.14895748782467533,,0.5146017971056603,0.00823137866435023,,0.6714227330870515,,0.2230007192074793,,0.04953863435769879,0.05560620363921167,0.26899999999999996,,,0.036053899929079036,0.0,,0.4627319482661656,0.4521700461044008,,0.0,0.2440205011389521,,,0.006368622882384439,,,,,0.14099020162227274,,0.0,0.3355689516062619,0.0,0.5529996301878572,0.6038213300536899,0.05138427765143177,1.0,0.6796998028326068,,0.5216609449076344,0.0,,0.062307698886634275,0.0,0.9747211063635568,0.506079027355623,0.010057487794941223,,0.2832437176222126,,,0.6018180945335726,,,,0.05675611150006921,0.07083237148076459,0.0,,,0.3065457208588782,,0.9999999871573826,0.22905047892728225,0.2117985156526104,,0.3912233767385488,0.5347826086956521,,8.144689772582519e-17,0.0,1.1211719696411778e-15,,,38.22526210132564
300032.XSHE,,,,0.061717065960460636,,0.5072463768115942,0.525504146735951,0.4897959183673469,0.06339436383020032,0.503419045181683,,0.04233401007594555,0.9379903648454134,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7725912557260294,0.5441328992145794,0.3553244577184325,,0.3815577988859121,0.606249049322528,0.6787347122991195,0.2846659521937319,,0.6600198823424079,,0.5315588799572576,0.19639779199569915,,,0.5695617683352779,,,,0.769956945106739,,,,0.2492218591758676,0.20465313887286185,0.18955958134623252,,,,,,,,2.039988604229988e-17,,0.8667222716378628,,0.3693605575253699,,,,0.40900436178486205,,0.1938343732126376,0.7157587201431913,0.5339882443900734,0.9493782969335008,,0.0,0.6224306213478668,0.24206162660484876,,0.0736842105263158,,,,0.4198789844911435,0.462662659788951,,5.360904206133233e-07,0.25211403609771743,,,,,,0.5522418181144632,0.33948874223791603,,,,,,0.0,0.8644621629925837,0.0,0.9618959107806688,0.5451895043731779,0.0,0.0,0.13573549039009847,,,,0.3996734693877553,0.8942567245427473,0.9254935451184618,0.002488933306851765,,0.17871915516255296,,,,0.0,0.5144958422020962,0.19461495535714285,,,0.007315618164501983,0.7257255506114809,0.6701968975716928,,0.2230007192074793,,0.06037069726390115,0.0,0.14,,,0.028951139191714364,5.969444693531022e-18,,0.4627319482661656,0.4532430846277422,,0.0,0.4353644646924829,,,,,,,,0.13902440402619234,,1.0,0.22391067492634867,0.0,0.5566904105665006,0.6868338538597287,0.06267959422621064,1.0,0.7212653110441989,,0.5322870688245873,0.0,,0.0013285059283635141,0.0,0.9646311505551168,0.5030395136778115,0.025996732260413213,,0.3392289330488259,,,0.6267654958763706,,,,0.06847689316622357,0.0014403287320394788,0.0,,,0.3065457208588782,,0.9999999871573826,0.2672911274127308,0.253650415728874,,0.6178665917791211,0.5376811594202898,,8.144689772582519e-17,0.0,2.2423439392823556e-15,,,38.68703983279709
000766.XSHE,,,,0.06028823058446753,,0.4528985507246376,0.5083321862417839,0.4635568513119533,0.06162838125139319,0.4014683498970365,,0.047150579408643915,0.9394085191550876,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7725534039194573,0.366493943211026,0.3553245426873736,,0.3814717739007266,0.6358323143071337,0.528811253949,0.2846659521937319,,0.6600198823424102,,0.5331374310901715,0.19639779199569754,,0.7201166180758017,0.5692473834770213,,,,0.769956945106739,,,,0.04330876318193784,0.20465313887286307,0.3942776607587978,,,,,,,0.8480492813141683,2.722860521521029e-17,,0.6277678451942061,,0.3622692260667564,,,,0.5090833691288387,,0.193834373212638,0.7157587201431906,0.5214913350100676,0.9170254644316536,,0.0,0.6224306213478615,0.4237917179734121,,0.07543859649122807,,,,0.6638991147049019,0.523103086889125,,0.0,0.4225264950274288,,,,,,0.5522418181144632,0.3391213776220745,,,,,,0.0,0.621433392189686,0.0,0.9618959107806688,0.4781341107871721,0.0,1.0,0.08202444731317844,,,,0.3996734693877553,0.9098688462811524,0.8450462234947718,0.0024924884501522256,,0.1869981818243643,,,,0.0,,0.19461495535714285,,,0.00921302121454727,,0.6703906992491968,,0.2230007192074793,0.009469473411450578,0.058974564711546176,0.0,0.3656737588652482,,,,2.6671986928542868e-17,,0.4627319482661656,0.45401514267208204,,0.0,0.562642369020501,,,0.8077257363592468,,,,,0.13915643873122496,,,0.2261324131559265,0.0,0.5569143266700668,0.6859452369748346,0.061223753423239165,0.0,0.7210913662729649,,0.5617132581330716,0.0,,0.0014595469816343133,0.0,0.9715504512168316,0.4696048632218845,0.008036489633551667,,0.3392289330488259,,,0.6262916612044008,,,,0.06703483668686606,0.0014168164486108295,0.0,,,0.3065457208588782,,0.9999999871573826,0.2672911274127308,0.2482561708301557,,0.7118406077715533,0.4681159420289854,,8.144689772582519e-17,0.0,1.6817579544617672e-15,,,38.711985118305186
600022.XSHG,,,,0.0032333559155016136,,0.4963768115942029,0.5381787914243434,0.4606413994169096,0.003539690939083028,0.2639575621662029,,0.002397841107518527,0.9960368877965524,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7781193847365799,0.21650706946987927,0.3549847090132356,,0.3722726570713808,0.6377615264197548,0.4358055016945894,0.2846659521937319,,0.6600198823424068,0.9575328614762386,0.5175947737814799,0.19639779199569987,,,0.5694903172311289,,,,0.769956945106739,,,,,0.2046531388728641,0.4687194749389579,,,,,,,,2.3032410373596185e-17,1.0,0.4698485785663977,,0.07910502506418883,,,,0.24118962194288496,0.04723259908111133,0.1938343732126372,0.7157587201431914,0.4841933128727984,0.9975452944611448,,0.0,0.6224306213478634,0.4374740119857648,,0.001754385964912281,0.29629629629629634,,,0.6626215224001178,0.38835986461515504,,0.2275553715290285,0.4136108246880593,,,,,,0.5522418181144632,0.3391560244896342,,,,,0.5253994996374457,0.0,0.4558975815947696,0.0,0.9618959107806688,0.5991253644314869,0.0,1.0,0.07947744167303031,,,,0.3996734693877553,0.8989058854216453,0.4014821322950374,0.032525473617251464,,0.10237269177123223,,,,,0.5144958422020962,0.14382102272727273,,,0.04474732859579901,0.5738453358949333,0.4861873840329594,,0.2230007192074793,0.04800626740548855,0.003225547620958035,0.9801872870355132,0.3011192214111922,,,0.0206177360292947,0.0,,0.4627319482661656,0.3942613712265717,,0.0,0.28453465668727623,,,,,,,,0.10466190139076867,,,0.5382426636083637,0.0,0.5548917430242734,0.6607528447819269,0.003090524118377012,0.0,0.7479200883914265,,0.549452345921203,0.0,,0.004980946010297532,0.0,0.95387911750268,0.5,0.3212955347700651,,0.2985509271056707,,,0.6254680057279529,,,,0.0043974103832174136,0.0046859201458762535,0.0,,,0.3065457208588782,,0.9999999871573826,0.2438872654588669,0.032858391770986484,,0.27438402530410744,0.5739130434782609,,8.144689772582519e-17,0.0,3.50366240512868e-16,,,38.8987309406257
600335.XSHG,,,,0.04516228367309233,,0.4981884057971015,0.48959659657937293,0.456268221574344,0.046474032052183666,0.5083759016119489,,0.004969045291625936,0.9544213940885328,0.6144917340837144,0.4808312432819769,,1.5854757344256107e-36,0.6088303383497117,,0.5941295055657644,,0.7704905926109439,0.3549848393979164,0.35581242683666264,,0.3781516000184653,0.6388378425663539,0.3436779229148627,0.2846659521937319,,0.66001988234241,,0.5218447191393252,0.19639779199569754,,,0.5695188976727885,,,0.23115292175065916,0.769956945106739,,,,0.010642333957910713,0.20578667250171667,0.4118713399413069,,,,,0.016321232791593504,,,2.0068072671410163e-17,1.0,0.3542089115060762,,0.2871989240738478,,,,0.5531361160569711,1.0,0.1938343732126376,0.7157587201431912,0.6190196689053689,0.9413403564161272,,0.0,0.6185081301289038,0.3887327876224506,,0.2842105263157895,0.29629629629629634,,,0.5412502534473242,0.5962000921561865,,0.07203309951994485,0.3811841687586317,,,,,,0.5522418181144632,0.3457347436152776,,,,,0.6243316920415193,0.0,0.3541507491280546,0.0,0.9089219330855016,0.6618075801749269,0.0,1.0,0.11018597340035244,,,,0.3996734693877553,0.9446780495917552,0.7217017906606228,0.043392163943376666,,0.25699650926399786,,,,0.0,,0.1171875,,,0.01197443857149694,0.8256231793877263,0.6927620175185076,,0.2230007192074793,0.007676999879912851,0.04419481665730562,0.09484526362809877,0.20825396825396825,,,0.01882661996497373,0.0,,0.4627319482661656,0.4627293912095548,,0.0,,,,,,,,,0.14115018483543507,,,0.2863806270154957,0.0,0.5558468688470776,0.7358366051426071,0.04585009546111296,0.0,0.5959879009384865,,0.5461827693313716,0.0,,0.07031711707511631,0.0,0.9783627799564404,0.4908814589665654,0.00667506873237492,,0.3717755213379523,,,0.6383202955392785,,,,0.05209835598413967,0.07225330801001799,0.0,,,0.3065457208588782,,0.9999999871573826,0.28215915570527433,0.1911515782816541,,0.5937449192249137,0.4913043478260869,,8.144689772582519e-17,0.0,1.6817579544617672e-15,,,39.411233041428645
